filename,start,end,speaker,text,translit,audio_path,prediction_wav2vec2
mns_cc46776a-26e8-46f4-9c8e-499323030faf_042,155.79,158.65,ВУ,Мо̄тыт та̄л та̄н щирва-ва̄й ю̄нтсыт.,mōtət tāl tān s''irwa-wāj jūntsət.,data/AudioCorpus/Recordings/mns_cc46776a-26e8-46f4-9c8e-499323030faf/042_╨£╨╛_╤é╤ï╤é_╤é╨░_╨╗_╤é╨░_╨╜_╤ë╨╕╤Ç.wav,MATITTÁLTAN SÍRVA VÁJJUN SZÖT
mns_cc46776a-26e8-46f4-9c8e-499323030faf_015,57.17,60.71,ВУ,Мо̄т ня̄врамыт халт ам сака а̄прыӈ ня̄врамыг о̄лсум.,mōt n'ajāwramət xalt am saka āprəŋ n'ajāwraməɣ ōlsum.,data/AudioCorpus/Recordings/mns_cc46776a-26e8-46f4-9c8e-499323030faf/015_╨£╨╛_╤é_╨╜╤Å_╨▓╤Ç╨░╨╝╤ï╤é_╤à╨░╨╗╤é_.wav,A MAT NYÁVROMOT HATTAM SZAKA APRUNG NYÁVRA MUHÓ ALSZUM
mns_fc3fe528-fe46-498b-9d60-49e20a18aa98_048,192.24,195.91,ВУ,"Та̄н наӈ хольтын сэ̄ръёр, ка̄р­кам хо̄тпаг вос яныгме̄­гыт.","tān naŋ xol'tən sērъjor, kār­kam xōtpaɣ wos janiɣm'eē­ɣət.",data/AudioCorpus/Recordings/mns_fc3fe528-fe46-498b-9d60-49e20a18aa98/048_╨ó╨░_╨╜_╨╜╨░_╤à╨╛╨╗╤î╤é╤ï╨╜_╤ü╤ì_╤Ç.wav,TÁ NAM HULTÖN SRI OT KÁTUMHAT POLUVOS JÖNIMÍ
mns_6151718c-fdb2-4e03-8a68-5210858ad277_094,443.66,447.18,ВУ,Ам Валерий Чернецов хан­сум нэ̄паканэ ёт-тотса­нум,am wal'eer'əj ч'eern'eeцow xan­sum nēpakane jot-totsa­num,data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/094_╨É╨╝_╨Æ╨░╨╗╨╡╤Ç╨╕╨╕╠å_╨º╨╡╤Ç╨╜╨╡╤å╨╛╨▓_.wav,ÁM VAGY ÉRÍTCSÉRNYIS CÓV HANCOM NIÁPAKKANÉGÜTT TOCSHANO
mns_fe84e10c-d228-4e29-937b-e73e570dbb24_007,21.98,30.23,ВУ,Белоярский районт Касум па̄выл музей кӯщаиг о̄лнэ нэ̄ Елена Терентьевна Федотова са̄всыр ёмас тэ̄лат ва̄ри.,б'eelojarsk'əj rajont kasum pāwəl muз'eej kus'aəɣ ōlne nē el'eena t'eer'eent'ewna f'eeдotowa sāwsər jomas tēlat wār'i.,data/AudioCorpus/Recordings/mns_fe84e10c-d228-4e29-937b-e73e570dbb24/007_╨æ╨╡╨╗╨╛╤Å╤Ç╤ü╨║╨╕╨╕╠å_╤Ç╨░╨╕╠å╨╛╨╜╤é_╨Ü╨░.wav,BILLJÁRST KÖRILJON KASZON PÁVO MUZSI- KÚJSÍJÚ ANINNE IGJÉNNEGYI RINTJÖNNE FÜDDÓTAV A SZÁVSZŐRŰ JOMMASZ TIALETT VÁR
mns_6151718c-fdb2-4e03-8a68-5210858ad277_014,66.22,71.13,ВУ,"Ам лов ос аквхуйплов классыт тот ха­нищтахтасум, общежи­тият о̄лсум.","am low os akwxujplow klassət tot xa­n'is'taxtasum, oбs''eeж'i­t'ijat ōlsum.",data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/014_╨É╨╝_╨╗╨╛╨▓_╨╛╤ü_╨░╨║╨▓╤à╤â╨╕╠å╨┐╨╗╨╛╨▓.wav,ÁM LÓVOSSZ A KUPLÓV GLÁSZETT-OTT HANYIS TATTASZUAB S ZSŰTJET OALSZOM
mns_cc46776a-26e8-46f4-9c8e-499323030faf_034,123.42,130.17,ВУ,"Ялпыӈ хо̄та­лыт манос намхо̄талыт о̄лнэ порат акваг тав ётэ хо̄нтхатыглыме̄н, потыртыме̄н.","jalpəŋ xōta­lət manos namxōtalət ōlne porat akwaɣ taw jote xōntxatiɣlim'eēn, potirtim'eēn.",data/AudioCorpus/Recordings/mns_cc46776a-26e8-46f4-9c8e-499323030faf/034_╨»╨╗╨┐╤ï_╤à╨╛_╤é╨░_╨╗╤ï╤é_╨╝╨░╨╜╨╛╤ü.wav,ALPUNK HATAL MONUSZ NOM HATO DOUGNI BORT AKULYTE JÓ TÜ HANT HA TÜLIMMIEN BOTRUDTIMILEN
mns_5023843d-262d-4eba-a179-86abf1657656_035,160.01,163.17,ВУ,Ка̄сыӈ нэ̄пак-ло̄мт татем нё̄тнэ̄г ва̄рима.,kāsəŋ nēpak-lōmt tat'eem n'ojōtnēɣ wār'ima.,data/AudioCorpus/Recordings/mns_5023843d-262d-4eba-a179-86abf1657656/035_╨Ü╨░_╤ü╤ï_╨╜╤ì_╨┐╨░╨║_╨╗╨╛_╨╝╤é_╤é.wav,KÁSZINK NÁPAKUAM TETI NYAATNI VÁRJUMA
mns_fc3fe528-fe46-498b-9d60-49e20a18aa98_006,16.93,19.87,ВУ,"Тав Я̄сунт па̄вылт самын патыс, тот яныг­мас.","taw jāsunt pāwilt samən patəs, tot janiɣ­mas.",data/AudioCorpus/Recordings/mns_fc3fe528-fe46-498b-9d60-49e20a18aa98/006_╨ó╨░╨▓_╨»_╤ü╤â╨╜╤é_╨┐╨░_╨▓╤ï╨╗╤é_╤ü.wav,TEHŐJ JÁTSUNK PAHOCCA MNUDPATOZE TUD JÍRNŐUMAS S
mns_5023843d-262d-4eba-a179-86abf1657656_001,0.0,2.11,ВУ,Оманув ла̄тӈыт ханищтавет.,omanuw lātŋət xan'is'taw'eet.,data/AudioCorpus/Recordings/mns_5023843d-262d-4eba-a179-86abf1657656/001_╨₧╨╝╨░╨╜╤â╨▓_╨╗╨░_╤é_╤ï╤é_╤à╨░╨╜╨╕╤ë.wav,OMMAN NÓ LÁTNETKÁNYISTEL
mns_6151718c-fdb2-4e03-8a68-5210858ad277_054,248.45,254.42,ВУ,"Тувыл э̄лаль са̄в­сыр потрыт хансуӈкв патэ̄гум, учёный хо̄тпатн ловиньтыянум. ","tuwəl ēlal' sāw­sər potrət xansuŋkw patēɣum, uч'ojonəj xōtpatn low'in'tijanum.",data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/054_╨ó╤â╨▓╤ï╨╗_╤ì_╨╗╨░╨╗╤î_╤ü╨░_╨▓_╤ü╤ï.wav,TÓVAL ÁL EGY ZÁZSRA POTRTKAN SZUNKPETÉUM ÚGY CSONNI HAT PATN LÓVINTILJAN
mns_6151718c-fdb2-4e03-8a68-5210858ad277_051,234.74,239.06,ВУ,"Ӯст о̄лнэ ма̄ньщи хо̄тпат ёт потыртасум, ёмащакв титыгласанум. ","ust ōlne mān's''i xōtpat jot potirtasum, jomas'akw t'itiɣlasanum.",data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/051__╤ü╤é_╨╛_╨╗╨╜╤ì_╨╝╨░_╨╜╤î╤ë╨╕_╤à╨╛.wav,ÚSZTALNÉ MÁNY SA HAÁTPADT JÖTT POTRCASZU  JOMÖSÖK KYITÜLSANN
mns_5023843d-262d-4eba-a179-86abf1657656_020,93.7,98.12,ВУ,"Йӣвыт, пумыт ос ӯйрищит ху­рия­ныл по̄слым о̄лэ̄гыт.","jīwət, pumət os ujr'is''ət xu­r'ija­nəl pōsləm ōlēɣət.",data/AudioCorpus/Recordings/mns_5023843d-262d-4eba-a179-86abf1657656/020_╨ÿ╠å_╨▓╤ï╤é_╨┐╤â╨╝╤ï╤é_╨╛╤ü_╨╕╠å╤Ç╨╕╤ë╨╕.wav,VRT PÓMUT HO SÚJDISIT HURIJANÓ-PA ASZI MALLÉT
mns_6151718c-fdb2-4e03-8a68-5210858ad277_062,288.27,291.27,ВУ,"Сева ёт Ямалн, Касум па̄вылн ялыс.","s'eewa jot jamaln, kasum pāwiln jaləs.",data/AudioCorpus/Recordings/mns_6151718c-fdb2-4e03-8a68-5210858ad277/062_╨í╨╡╨▓╨░_╤é_╨»╨╝╨░╨╗╨╜_╨Ü╨░╤ü╤â╨╝_╨┐.wav,SÉLVÖLY JÖTT JA MÁN LACSOMPÁVÓ MIJE A LÖS
mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd_028,112.0,116.86,ЧХ,Йильпи нэ̄пак Хель­синки ӯст о̄лнэ научный нэ̄пак ла̄пкат ёвтуӈкве ро̄ви.,j'il'p'i nēpak x'eel'­s'ink'i ust ōlne nauчnəj nēpak lāpkat jowtuŋkw'ee rōw'i.,data/AudioCorpus/Recordings/mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd/028_╨ÿ╠å╨╕╨╗╤î╨┐╨╕_╨╜╤ì_╨┐╨░╨║_╨Ñ╨╡╨╗╤î_╤ü.wav,GYILIPINNEL PAP HILSZINKŰ ÓSZTALNE NÓGY STENNEPAK LÁBKATL JÓTUNK JOROVI
mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd_032,127.51,131.94,ЧХ,Ты коныпал ка̄сыӈ хо̄тпа такви о̄с ты нэ̄пак щирыл ханищтахтуӈкве ве̄рми.,ti konipal kāsəŋ xōtpa takw'i ōs ti nēpak s''irəl xan'is'taxtuŋkw'ee w'eērm'i.,data/AudioCorpus/Recordings/mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd/032_╨ó╤ï_╨║╨╛╨╜╤ï╨┐╨░╨╗_╨║╨░_╤ü╤ï_╤à╨╛_.wav,TI KONNAPÓ KÁSZUNK HOVADPA MOSZT ÉN NEÁPUK SÍRLOHÁN ISTAHTUNK KŐVÉERMI
mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd_016,57.43,62.85,ЧХ,Ма̄ньщи ла̄тыӈ ханищтан нэ̄пак кит со̄тыра ва̄т нупыл акв та̄лт хансуӈкве о̄вылтасыт. ,mān's''i lātəŋ xan'is'tan nēpak k'ət sōtira wāt nupəl akw tālt xansuŋkw'ee ōwiltasət.,data/AudioCorpus/Recordings/mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd/016_╨£╨░_╨╜╤î╤ë╨╕_╨╗╨░_╤é╤ï_╤à╨░╨╜╨╕╤ë╤é.wav,MÁNGY SA VÁTUNK HANYSTANNEE PAK KIT SZÓAPÖRÖ VÁTNÓPÓ AKTÁLT HANGSUNKFI OVOTASZOT
mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd_007,24.43,28.84,ЧХ,О̄выл щё̄с кит со̄тыра ва̄т нупыл акв та̄лт ва̄руӈкве номылматас.,ōwəl s''ojōs k'ət sōtira wāt nupəl akw tālt wāruŋkw'ee nomilmatas.,data/AudioCorpus/Recordings/mns_51efedb4-c538-4ec2-9340-bdc77fda8ddd/007_╨₧_╨▓╤ï╨╗_╤ë_╤ü_╨║╨╕╤é_╤ü╨╛_╤é╤ï╤Ç.wav,ÓHOSSA AZT KIT SZOLADT ÖRÖ A VÁTNAPAL AKTÁLT VÁRUNKFÉL NO MOMATOSS
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_009,33.98,36.43,СР,Тот ма̄ньщи мо̄йтыт хансым о̄лэ̄гыт.,tot mān's''i mōjtət xansəm ōlēɣət.,data/AudioCorpus/Recordings/mns_177219ef-59e9-4842-a7b7-4ae54cf98d31/009_╨ó╨╛╤é_╨╝╨░_╨╜╤î╤ë╨╕_╨╝╨╛_╨╕╠å╤é╤ï╤é_.wav,TÖTT MÁNSIMOJT HANCIM AADÉ
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_003,9.26,12.46,СР,,,data/AudioCorpus/Recordings/mns_177219ef-59e9-4842-a7b7-4ae54cf98d31/003_.wav,KIT NÉLPAKÜ ÓRU BOTR AS
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_008,29.79,33.43,СР,Ма̄н ань кит ёмас нэ̄пакыг суссылтан ма̄гыс атхатасӯв.,mān an' k'ət jomas nēpakəɣ sussiltan māɣəs atxatasūw.,data/AudioCorpus/Recordings/mns_177219ef-59e9-4842-a7b7-4ae54cf98d31/008_╨£╨░_╨╜_╨░╨╜╤î_╨║╨╕╤é_╨╝╨░╤ü_╨╜╤ì_.wav,MANNÉN KITK JÓMÖSZNÉEP A KŐ SZÓSÓTAN MÁVUSZ HATAZ SÓ
mns_c1139318-b255-49af-a490-4bcc62c40ebe_024,106.2,109.73,СР,"Ам Ха̄льӯсн минуӈкве ла̄вве̄сум, тув та о̄лмыгтасум. ","am xāl'usn m'inuŋkw'ee lāww'eēsum, tuw ta ōlmiɣtasum.",data/AudioCorpus/Recordings/mns_c1139318-b255-49af-a490-4bcc62c40ebe/024_╨É╨╝_╨Ñ╨░_╨╗╤î_╤ü╨╜_╨╝╨╕╨╜╤â_╨║╨▓╨╡.wav,SZÖKAM HÁJLÓ SZIMMANÓ KVÉLVÁIWÁSSÓK TÚRTA ALMULT TA S
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_028,212.83,217.68,СР,Ос оматэ Аксинья Степановна ёт ат та хо̄нтхатыгласум.,os omate aks'in'ja st'eepanowna jot at ta xōntxatiɣlasum.,data/AudioCorpus/Recordings/mns_177219ef-59e9-4842-a7b7-4ae54cf98d31/028_╨₧╤ü_╨╛╨╝╨░╤é╤ì_╨É╨║╤ü╨╕╨╜╤î╤Å_╨í╤é╨╡.wav,OSZONYMÖTTÉ ÁXSZÍNGYÖSE TYÉPÁNLANLEIGÖTT AÁTTA HANTHA TÓLASSOF
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_009,37.26,42.19,СР,"Ам намум Адам, Африкат о̄лнэ Мали ма̄т.","am namum aдam, afr'ikat ōlne mal'i māt.",data/AudioCorpus/Recordings/mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8/009_╨É╨╝_╨╜╨░╨╝╤â╨╝_╨É╨┤╨░╨╝_╨É╤ä╤Ç╨╕╨║╨░.wav,AM NÁMOM HÁT DÁM ÁTRIT A TANÉGY MELÉB MÁ
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_052,260.94,268.01,СР,"Герма­ният Эльба я̄ ва̄тат акв мир о̄лыс, рущ ла̄тӈыл ла̄вавет эльбские славяне.","ɣ'eerma­n'ijat el'бa jā wātat akw m'ər ōləs, rus' lātŋəl lāwaw'eet el'бsk'əe slaw'ajan'ee.",data/AudioCorpus/Recordings/mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9/052_╨ô╨╡╤Ç╨╝╨░_╨╜╨╕╤Å╤é_╨¡╨╗╤î╨▒╨░_╤Å_╨▓.wav,GERONA ENNYI ÉT ARIBE GYÁVÁT A COMIR AHLHOZ ORUSLÁKONÓ LÁBAJVET ÉLPS KI SZNAGYRÁ
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_034,181.16,185.65,СР,Ань ня̄в­рамыт ос ма̄ньлат ма̄хум ща̄нь ла̄тӈыл сака ат потыртэ̄гыт.,an' n'ajāw­ramət os mān'lat māxum s'ān' lātŋəl saka at potirtēɣət.,data/AudioCorpus/Recordings/mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9/034_╨É╨╜╤î_╨╜╤Å_╨▓_╤Ç╨░╨╝╤ï╤é_╨╛╤ü_╨╝╨░.wav,EN NYÁLRANAMOTT AZT NAN LÁTNÁHUN S KENY LELHETT MÚLSÁKÁT HOGY TÖRÖK TÉÜLI
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_020,69.17,71.77,СР,Нила э̄щ ос а̄пщи о̄ньщи.,n'ila ēs' os āps''i ōn's''i.,data/AudioCorpus/Recordings/mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce/020_╨¥╨╕╨╗╨░_╤ì_╤ë_╨╛╤ü_╨░_╨┐╤ë╨╕_╨╛_.wav,NYUVE ES HOZ ÁPSI ONYSI
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_016,78.33,83.33,СР,Та̄н тыт са̄всыр пӯмыщ ханищтапыт ос сыре-сыр касылыт ка̄салэ̄гыт.,tān tit sāwsər puməs' xan'is'tapət os sir'ee-sər kasilət kāsalēɣət.,data/AudioCorpus/Recordings/mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6/016_╨ó╨░_╨╜_╤é╤ï╤é_╤ü╨░_╨▓╤ü╤ï╤Ç_╨┐_╨╝.wav,TEN TITT SÁMSZOR PÓM-IS FENNYIS TEPOTT OST SZÉRÉSSZÖRKA SZULTT KÁSA LÉGÉR
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_014,61.72,64.94,СР,Ам школа ёмащакв а̄стламум юи-па̄лт.,am шkola jomas'akw āstlamum jui-pālt.,data/AudioCorpus/Recordings/mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8/014_╨É╨╝_╤ê╨║╨╛╨╗╨░_╨╝╨░╤ë╨░╨║╨▓_╨░_╤ü╤é.wav,ÁMSKOLA JOMISA KÁSZLAMÓ GYŐIPÁN
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_007,21.79,26.13,СР,"Яныг а̄гиме̄н наме Варвара, нёлолов та̄лэ то̄влыс.","janəɣ āɣ'im'eēn nam'ee warwara, n'ojololow tāle tōwləs.",data/AudioCorpus/Recordings/mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce/007_╨»╨╜╤ï╨│_╨░_╨│╨╕╨╝╨╡_╨╜_╨╜╨░╨╝╨╡_╨Æ.wav,JENI ÁIMIAM NEM JE VERVÁRE NYOLOLOV TÁL-E TÓHUZ
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_032,231.75,236.78,СР,Хум ла̄выс: а̄тям ма̄ньщи мо̄йтыт о̄с акваг мо̄йтыглас.,xum lāwəs: āt'ajam mān's''i mōjtət ōs akwaɣ mōjtiɣlas.,data/AudioCorpus/Recordings/mns_177219ef-59e9-4842-a7b7-4ae54cf98d31/032_╨Ñ╤â╨╝_╨╗╨░_╨▓╤ï╤ü_╨░_╤é╤Å╨╝_╨╝╨░_.wav,HUMULÁUZ ÁDJEM NAIN SI BULJT- ARSAK FOG RUBOY TŐ LOSSZ
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_015,48.1,52.45,СР,"Омам Клавдия Кирилловна, такви о̄парищ наме Юрьева.","omam klawд'ija k'ir'illowna, takw'i ōpar'əs' nam'ee jur'ewa.",data/AudioCorpus/Recordings/mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce/015_╨₧╨╝╨░╨╝_╨Ü╨╗╨░╨▓╨┤╨╕╤Å_╨Ü╨╕╤Ç╨╕╨╗╨╗╨╛.wav,ONMAMKO LÁBGYÉL KIRILLOVNE TE KI APARIS NEMJE JÚRJ JÖVE
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_012,38.84,41.16,СР,"Оля, наӈ хотыл о̄лэ̄­гын?","ol'aja, naŋ xotəl ōlē­ɣən?",data/AudioCorpus/Recordings/mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce/012_╨₧╨╗╤Å_╨╜╨░_╤à╨╛╤é╤ï╨╗_╨╛_╨╗╤ì_╨│╤ï.wav,OLYLE NEM AHOTU AAVÉIN
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_061,277.93,280.9,СР,А̄тяв такви ла̄тӈе ринконада.,āt'ajaw takw'i lātŋe r'inkonaдa.,data/AudioCorpus/Recordings/mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8/061_╨É_╤é╤Å╨▓_╤é╨░╨║╨▓╨╕_╨╗╨░_╤é_╨╡_╤Ç.wav,ENYKJABB TÖBB VILLELTNÉ RINKÖNNEL-DE
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_057,263.09,265.23,СР,Сыре-сыр пас­тат ва̄ре̄в.,sir'ee-sər pas­tat wār'eēw.,data/AudioCorpus/Recordings/mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8/057_╨í╤ï╤Ç╨╡_╤ü╤ï╤Ç_╨┐╨░╤ü_╤é╨░╤é_╨▓╨░_.wav,SZÍDÉSSZORÜ PÁSZTAT VÁRJÁ
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_070,315.16,319.8,СР,"Хумус товуӈкве э̄ри, тувыл ущ нёвумтасме̄н.","xumus towuŋkw'ee ēr'i, tuwəl us' n'ojowumtasm'eēn.",data/AudioCorpus/Recordings/mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8/070_╨Ñ╤â╨╝╤â╤ü_╤é╨╛╨▓╤â_╨║╨▓╨╡_╤ì_╤Ç╨╕_.wav,HÚMZ TUMUNKFÉ EERIB TUBÓ LUS NYUVUMTASNIAN
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_005,12.78,17.85,СР,"О̄йкатэ наме Алексей Семёнович, тэ̄н нила а̄ги о̄ньще̄г.","ōjkate nam'ee al'eeks'eej s'eem'ojonow'əч, tēn n'ila āɣ'i ōn's''eēɣ.",data/AudioCorpus/Recordings/mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce/005_╨₧_╨╕╠å╨║╨░╤é╤ì_╨╜╨░╨╝╨╡_╨É╨╗╨╡╨║╤ü╨╡╨╕╠å.wav,BOLYK KÖTÉNNELNI EGLIK SZÉ SZIMJÓNÖVICHS DEEM NYÍLA ÁI ONSÉJ
mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6_030,149.1,152.94,СР,Хотьютаныл нэ̄паке пē­рияве – велосипедыл миве.,xot'jutanəl nēpak'ee pē­r'ijaw'ee – w'eelos'ip'eeдəl m'iw'ee.,data/AudioCorpus/Recordings/mns_1099f856-05a1-44ee-bc58-4d21b3f11fe6/030_╨Ñ╨╛╤é╤î╤Ä╤é╨░╨╜╤ï╨╗_╨╜╤ì_╨┐╨░╨║╨╡_╨┐.wav,HOG YUTANDUL NÉLPET KÉP GERI JÖVÉ DIO LE SZIPIRDŐL NÉVJE
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_018,68.42,71.55,СР,Ю̄нтум утанэ хорамыл щуртсанэ.,jūntum utane xoraməl s'urtsane.,data/AudioCorpus/Recordings/mns_177219ef-59e9-4842-a7b7-4ae54cf98d31/018_╨«_╨╜╤é╤â╨╝_╤â╤é╨░╨╜╤ì_╤à╨╛╤Ç╨░╨╝╤ï╨╗.wav,JUN-TUMÓ T ENNI HOROMÓ SORSENNÉ
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_037,130.65,134.11,СР,"Тот ащо̄йкам колхозт рӯпитас, хӯл алыщлас.","tot as'ōjkam kolxoзt rūp'itas, xūl alis'las.",data/AudioCorpus/Recordings/mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce/037_╨ó╨╛╤é_╨░╤ë╨╛_╨╕╠å╨║╨░╨╝_╨║╨╛╨╗╤à╨╛╨╖╤é.wav,TOOT EJ SOLYIKAM A KOKHOZT RÚPIT AZ HÚVAU IS LAS
mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9_013,70.21,75.81,СР,"Хунь хотты хо̄нтхатыглапыт ва̄рыглавет, во̄вавем те, на̄н о̄лнэ ма̄н ща̄гтым ёхталэ̄гум.","xun' xotti xōntxatiɣlapət wāriɣlaw'eet, wōwaw'eem t'ee, nān ōlne mān s'āɣtəm joxtalēɣum.",data/AudioCorpus/Recordings/mns_62530372-28a5-4c72-bdd1-a1c1c5d090c9/013_╨Ñ╤â╨╜╤î_╤à╨╛╤é╤é╤ï_╤à╨╛_╨╜╤é╤à╨░╤é╤ï.wav,LÜNDKOLTÉK HANT TETTE DULAPOT VÁLULATI BOVELI-NÜNK KÉ ENN-EANÉ MÁNSEHETI NYUGT A DÉB
mns_c1139318-b255-49af-a490-4bcc62c40ebe_007,24.77,30.19,СР,"Оматэ Анна Тихоновна, такви о̄парищ наме Номина, Хулюмсӯнтныл о̄лыс.","omate anna t'ixonowna, takw'i ōpar'əs' nam'ee nom'ina, xul'ujumsuntnəl ōləs.",data/AudioCorpus/Recordings/mns_c1139318-b255-49af-a490-4bcc62c40ebe/007_╨₧╨╝╨░╤é╤ì_╨É╨╜╨╜╨░_╨ó╨╕╤à╨╛╨╜╨╛╨▓╨╜╨░.wav,OMATJA ÁNNEGY KIHANNAGNA TA KÉ APERIS NE MINO MINNE HULYUMB SZÓNTNÓ LOS
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_035,159.66,165.4,СР,"Таве пуссын ва̄ганыл, школат ня̄врамыт ты ла̄тӈыл ханищтавет.","taw'ee pussən wāɣanəl, шkolat n'ajāwramət ti lātŋəl xan'is'taw'eet.",data/AudioCorpus/Recordings/mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8/035_╨ó╨░╨▓╨╡_╨┐╤â╤ü╤ü╤ï╨╜_╨▓╨░_╨│╨░╨╜╤ï╨╗.wav,TEGI PUSZONYVA ELTANNÓK S KOLGAT NYÁMRA NUK TILÁTNÓ ANYIS-TEGÉT
mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8_046,211.44,217.27,СР,"Ам намум Дана, Филиппины ма̄ныл ёхтысум, Манила ӯст самын патсум.","am namum дana, f'il'ipp'ini mānəl joxtisum, man'ila ust samən patsum.",data/AudioCorpus/Recordings/mns_e2d6bd48-0319-4a7a-bd14-08d07e0197e8/046_╨É╨╝_╨╜╨░╨╝╤â╨╝_╨ö╨░╨╜╨░_╨ñ╨╕╨╗╨╕╨┐╨┐.wav,A NAMOM DE ÖNNÖ FILIK VINNŐ MAJNÓ JOHTOSUB MENYÍLA ÓS SZANNFASUK
mns_c1139318-b255-49af-a490-4bcc62c40ebe_021,87.28,91.14,СР,Интернатт яныг са̄т хус а̄гирищит-пыгрищит о̄лсыт.,int'eernatt janəɣ sāt xus āɣ'ir'is''it-piɣr'is''ət ōlsət.,data/AudioCorpus/Recordings/mns_c1139318-b255-49af-a490-4bcc62c40ebe/021_╨ÿ╨╜╤é╨╡╤Ç╨╜╨░╤é╤é_╤Å╨╜╤ï╨│_╤ü╨░_╤é_.wav,TERNÁ LETT NYENNÖKSÁG HUSZ HÁÍR IS BŐR IST A HAGSOT
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_006,21.05,23.36,СР,Оматэ мо̄йтыглам мо̄йтыт хасве̄сыт.,omate mōjtiɣlam mōjtət xasw'eēsət.,data/AudioCorpus/Recordings/mns_177219ef-59e9-4842-a7b7-4ae54cf98d31/006_╨₧╨╝╨░╤é╤ì_╨╝╨╛_╨╕╠å╤é╤ï╨│╨╗╨░╨╝_╨╝╨╛_.wav,OMATTI MÓJ TOVUL MUJDT  HASZÚJÁSZA
mns_177219ef-59e9-4842-a7b7-4ae54cf98d31_022,85.2,90.01,СР,Мо̄йтыт урыл Галина Рудольфовна Кондина тох потыртас.,mōjtət urəl ɣal'ina ruдol'fowna konд'ina tox potirtas.,data/AudioCorpus/Recordings/mns_177219ef-59e9-4842-a7b7-4ae54cf98d31/022_╨£╨╛_╨╕╠å╤é╤ï╤é_╤â╤Ç╤ï╨╗_╨ô╨░╨╗╨╕╨╜╨░_.wav,MOJTATÚRÓ GALYINORÚ DOLGYFANNA KONDYIN DOH MOTURTASZ
mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce_043,157.24,160.47,СР,"Акваг потырта̄лыс, ма̄ньщи мо̄йтыт мо̄йтыглас.","akwaɣ potirtāləs, mān's''i mōjtət mōjtiɣlas.",data/AudioCorpus/Recordings/mns_186638cd-e6c5-47ef-9a25-4b6d6adf9bce/043_╨É╨║╨▓╨░╨│_╨┐╨╛╤é╤ï╤Ç╤é╨░_╨╗╤ï╤ü_╨╝╨░.wav,HATVA Ő POTURTÁUS MÁNNYSI MOJD TUT MOID TÜGVOSZ
