filename,start,end,speaker,text
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_011,32.700,38.670,ГД,"Ам «Лылыӈ со̄юм» кол­лективта ханты йӣквыт йӣквасум, са̄ӈквылтапыл са̄ӈквылтасум."
mns_d75ef925-709f-4a33-9f1a-046a659a4077_033,94.630,97.630,ГД,Ня̄врамыт ща̄нь-а̄щаныл ёт хумус рӯпи­тэ̄ин?
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_037,140.760,143.110,ГД,Тав Свердловский об­ласьта о̄лы.
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_038,151.420,154.220,ГД,Ты пормасыт ма̄н пуссын ка̄тыл ва̄риянӯв. 
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_006,26.270,38.850,ГД,"О̄выл хо̄тал Ханты-Мансийск ӯс миркол, ту­выл издательство «Наука», ос Международная орга­низация северных реги­онов «Северный форум» акван-потыр­тах­там нэ̄­пакт хасхатсыт. "
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_014,50.640,67.120,ГД,"Ам тамле ла̄тӈыл намтым ва̄рмалит колыт: МБУ КДЦ «Ма̄нь таквс э̄тпос», «Яныг кина ма̄ «СПбГИКиТ», «ЛенДок», «Ленфильм», «Киностудия ВГИК» ос «Мосфильм» ялантасум."
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_001,0.000,2.180,ГД,Лильпи ханищтахтын ма̄хумыт.
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_047,188.030,190.580,ГД,Ам лильпи ма̄хмыт ёт та̄ра-патхатасум.
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_012,38.830,42.320,ГД,Сакныл са̄всыр пальсакыт ос а̄ка­нит ва̄рсум.
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_020,84.870,86.500,ГД,Вероника Кантерова.
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_019,82.360,84.840,ГД,Тот ам а̄щум урыл суссылтасум.
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_022,98.780,104.360,ГД,Ка̄сыӈ хо̄тал мӯй мӯ­хумыт ма̄гыс са̄всыр сус­сылтапыт ос ханищ­та­пыт о̄лсыт. 
mns_d75ef925-709f-4a33-9f1a-046a659a4077_030,90.530,92.120,ГД,Ня̄врамыт ат ва̄янум.
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_001,0.000,1.830,ГД,Ва̄йхатуӈкве ёхталасыт.
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_005,17.430,18.530,ГД,Паща о̄лэ̄н!
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_026,114.980,117.620,ГД,Ам тот потыртасум тув ёхтын ма̄хумыт ёт. 
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_045,178.980,184.280,ГД,А̄нумн институтта ха­нищтахтуӈкве ёмас ос ня̄врамыт ханищтан нэ̄т ёмасыт. 
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_028,121.310,124.310,ГД,Ам намум Лилия Викторовна Беловолова.
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_007,38.870,44.010,ГД,Ханты-Мансийск ӯс кӯщай хум Максим Ряшин  мӯй хо̄тпат янытласанэ. 
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_015,73.220,76.330,ГД,О̄выл места «Несущие души» команда вистэ. 
mns_d75ef925-709f-4a33-9f1a-046a659a4077_038,110.740,113.820,ГД,Тот ма̄н школьный ва̄рмалит урыл потыртэ̄в. 
mns_d75ef925-709f-4a33-9f1a-046a659a4077_036,103.630,107.470,ГД,"Тувыл ща̄нит-а̄щит вēрмēгыт ишколан ёхтуӈкв, китыглахтуӈкв. "
mns_d75ef925-709f-4a33-9f1a-046a659a4077_040,116.070,121.180,ГД,"Сӯкыр э̄тпос порат, хунь ханищтахтын пора ēмтыс, ам ня̄врамыт ёт по­тыртасум. "
mns_d75ef925-709f-4a33-9f1a-046a659a4077_005,16.520,18.880,ГД,Ам намум Мария Леонидовна Сивухина.
mns_d75ef925-709f-4a33-9f1a-046a659a4077_052,153.780,155.890,ГД,"Матыр ат ке торгамтэ̄гум,  нё̄тавем. "
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_051,199.420,203.190,ГД,Ханищтахтуӈкве ёх­тум а̄гитын ам пӯмащипа ла̄тыӈ ла̄вēгум.
mns_d75ef925-709f-4a33-9f1a-046a659a4077_041,121.200,123.880,ГД,"Ам ла̄всым, ху­мус э̄ри ишколат о̄луӈкв."
mns_d75ef925-709f-4a33-9f1a-046a659a4077_027,81.050,83.690,ГД,О̄выл щёс урокыт маныр ка̄саласын? 
mns_d75ef925-709f-4a33-9f1a-046a659a4077_056,166.460,172.050,ГД," Манхурип тӯйтыл ла̄тыӈ ла̄вēгын ма̄хумыт­на, хотьют ущты ишколат паты рӯпитаӈкв?"
mns_d75ef925-709f-4a33-9f1a-046a659a4077_054,158.790,162.670,ГД,"Ам номсэ̄юм, ня̄врам ханищтан ва̄рмаль – тай щар ма̄к э̄рнэ рӯпата. "
mns_d75ef925-709f-4a33-9f1a-046a659a4077_032,93.680,94.610,ГД,Ань ёмас. 
mns_d75ef925-709f-4a33-9f1a-046a659a4077_014,42.190,45.720,ГД,"Тыт исшколат рӯпитэ̄юм, лильпи ня̄в­рамыт ханищ­тэ̄юм."
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_009,45.360,49.960,ГД,"Ханты-Мансийск тай та ма̄, хо̄т ма̄хумыт про­ек­тыт номылмата̄лэ̄гыт. "
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_034,138.910,143.630,ГД,Тыт ам ка̄т рӯпатам – тучаӈыт ма̄тыр-а̄ти суссылтан каныт о̄лэ̄гыт.  
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_036,135.670,140.360,ГД,"Ам рущ а̄ги, Нижний Тагил ӯсныл ханищтахтуӈкве ёхтасум. "
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_040,155.330,158.470,ГД,Ам а̄щум лӯима̄ мирыт урыл сака потыртас.
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_031,120.500,123.510,ГД,А̄нумн э̄ри са̄всыр ва̄­нэ ва̄рмаль виӈкве. 
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_040,160.000,163.550,ГД,"Та̄н пуссын мӯйлупсал майвēсыт, ёмащакв яныт­лавēсыт."
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_009,24.580,28.960,ГД,Ам щēмьямт ханты ла̄тӈыл анēквам ос а̄щум ёт потыртасум.
mns_d75ef925-709f-4a33-9f1a-046a659a4077_003,6.620,12.490,ГД,Ты та̄л Ха̄льӯс районын Ягрим па̄выл аква ишколан лильпи ханищтан а̄ги ёхтыс.
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_024,93.550,99.440,ГД,Э̄лаль Ханты-Мансийск ӯс технолого-педагогический колледжит ханищтах­туӈкве патсум.
mns_d75ef925-709f-4a33-9f1a-046a659a4077_043,127.980,131.100,ГД,"Ам ня̄в­ра­мытна ла̄вēгум, э̄ри ак­ван-хӯнтхатылак. "
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_037,148.480,151.400,ГД,Ам тыт а̄канит ос ма̄харыт тыналэ̄юм.
mns_d75ef925-709f-4a33-9f1a-046a659a4077_053,155.900,158.770,ГД,Маныр щар ёмас ня̄врам ханищтан рӯпатат? 
mns_d75ef925-709f-4a33-9f1a-046a659a4077_010,28.680,34.700,ГД,Тувыл Санкт-Петербург яныг ӯст А.И. Герцен нампа лӯима̄ институтта ханищ­тахтасым.
mns_d75ef925-709f-4a33-9f1a-046a659a4077_023,68.200,71.680,ГД,Ам ня̄врамыт ат «б» класс ханищтан кӯщай нэ̄. 
mns_d75ef925-709f-4a33-9f1a-046a659a4077_042,123.880,127.950,ГД,"Таима̄гыс классыт ём­щакв ӯнлэ̄йт, тувыл ла̄­тыӈ хӯнтлэ̄йт."
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_004,15.470,17.260,ГД,Елизавета Новьюхова.
mns_d75ef925-709f-4a33-9f1a-046a659a4077_058,174.260,176.370,ГД,Ня̄врамыт таи молях ка̄салэ̄ит.
mns_d75ef925-709f-4a33-9f1a-046a659a4077_064,190.060,191.250,ГД,"Пӯс ка̄т, пӯс ла̄гыл!"
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_021,86.920,88.120,ГД,Паща о̄лэ̄н! 
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_022,88.160,89.450,ГД,Ам ханты а̄ги.
mns_d75ef925-709f-4a33-9f1a-046a659a4077_001,0.000,1.780,ГД,Ня̄врамыт ханищтаӈкве патыс.
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_033,129.260,133.010,ГД,"Ам суй­та̄л э̄лмхо̄лас, ёмас номт ва̄ӈкве таӈхēюм."
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_027,118.160,121.290,ГД,На̄н ань э̄лаль та̄н потраныл ловиньтэ̄н.
mns_d75ef925-709f-4a33-9f1a-046a659a4077_018,56.530,58.680,ГД,Манхурип класс ёт рӯпитэ̄гын? 
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_020,93.090,95.450,ГД,Хумус та̄н ня̄врамыт янмалтэ̄­гыт. 
mns_d168849d-d7c0-4256-b9ce-f807ed00c58c_004,20.530,23.940,ГД,Рущ ла̄тӈыл тащир намтвес «Дни креативных практик». 
mns_d75ef925-709f-4a33-9f1a-046a659a4077_004,12.510,16.510,ГД,"Та касныл мēн потыртасумēн, на̄н ань тав потре ловиньтэлы̄н."
mns_d75ef925-709f-4a33-9f1a-046a659a4077_007,21.280,23.470,ГД,Тот а̄нумн сака ёмас о̄лыс. 
mns_d75ef925-709f-4a33-9f1a-046a659a4077_046,137.760,141.350,ГД,Тувыл линей­кат Россия гимн хӯнтлым лю̄льсӯв.
mns_d75ef925-709f-4a33-9f1a-046a659a4077_012,37.030,39.780,ГД,Ань э̄лаль маги­стратурат ханищ­тах­тэ̄­юм.
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_026,105.050,106.930,ГД,Яныг щēмья о̄нь­щēгум. 
mns_f200f116-5d2a-42d9-bb8c-9204dbcd0362_052,203.320,206.480,ГД,"Пуста̄гыл вос о̄лэ̄гыт, ёмщакв вос ханищтахтэ̄гыт!"
mns_143ecaaa-dd14-49fa-bb8c-09fc20531386_013,50.150,55.940,ТМ,То̄нт тамле ва̄рмаль родные города ос центр поддержки и развития музеев Югры намтым.
mns_caf7285f-dd12-4e42-b005-50af80101474_050,176.000,179.290,ТМ,Ма̄нь та̄гыл тав палтэ ёхтэ̄гум ос та сунсэ̄гум.
mns_caf7285f-dd12-4e42-b005-50af80101474_081,288.820,291.760,ТМ,Ла̄щалт пормасыт ва̄руӈ­кве та ханищтахты.
mns_bd6dd4de-8b23-4ea6-91e3-0f0064353ba8_035,132.710,135.010,ТМ,Садик хо̄тал палыт ань ат рӯпиты.
mns_201331b6-6440-4632-9c9a-4eedb6e6523f_013,39.520,43.740,ТМ,То̄нт яласан лё̄ӈх а̄тим о̄лыс. Ма̄хум тэ̄нут ма̄гсы са̄лыл ёхталасыт.
mns_143ecaaa-dd14-49fa-bb8c-09fc20531386_044,172.880,175.710,ТМ,"Мо̄таныт пилыӈ тэ̄нут, тэ̄рпит тыналасыт."
mns_caf7285f-dd12-4e42-b005-50af80101474_054,187.910,190.860,ТМ,То̄ванакт сов мо̄т ма̄ныл ёвтэ̄в.
mns_201331b6-6440-4632-9c9a-4eedb6e6523f_019,57.990,59.730,ТМ,Тав наме Евдокия о̄лыс.
mns_30e5257a-1de6-4014-aae6-2085dddbfd63_018,73.590,77.620,ТМ,"Ань акван-потыртах­та­мув юи-па̄лт, ма̄н тамле номт ва̄ре̄в."
mns_94368b57-9316-4266-abd0-1e929a7b9a5c_003,7.660,10.940,ТМ,Ла̄кква ма̄т атхатыгласыт ос то̄нт то̄ва тэ̄лат.
mns_30e5257a-1de6-4014-aae6-2085dddbfd63_027,111.250,114.290,ТМ,Та̄нки алфавит о̄щнэ ма̄гыс нё̄тмил во̄ве̄гыт.
mns_caf7285f-dd12-4e42-b005-50af80101474_007,21.050,24.690,ТМ,Тав Красноармейский район Рощино па̄вылныл ёхта­лас.
mns_bd6dd4de-8b23-4ea6-91e3-0f0064353ba8_044,161.040,162.980,ТМ,Та̄нанылн паща ла̄тыӈ ке̄тэ̄в!
mns_cda66fd8-a3d4-481b-96cf-9c71128dfa06_054,218.560,221.850,ТМ,Юлия Яр­ки­на ос Юрий Хозумов ляльт ӯриянэ̄н.
mns_143ecaaa-dd14-49fa-bb8c-09fc20531386_028,106.810,111.670,ТМ,Руслан Богордаев мо̄т ӯсныл ёхталам хо̄тпатн пащалахтын ла̄тыӈ ла̄выс.
mns_caf7285f-dd12-4e42-b005-50af80101474_033,115.640,118.790,ТМ,"Тох тай во̄ртолнутыт, тигрыт, изюбрыт."
mns_30e5257a-1de6-4014-aae6-2085dddbfd63_006,25.700,29.110,ТМ,Та̄н кит хо̄тал сыс тэ̄ланыл номтыӈыг ва̄рсаныл.
mns_caf7285f-dd12-4e42-b005-50af80101474_078,279.190,282.010,ТМ,Тамле тэ̄лат акваг ӯргалахтуӈкве э̄ри.
mns_143ecaaa-dd14-49fa-bb8c-09fc20531386_016,61.490,66.030,ТМ,Ты та̄лт Ми­хаил Лобов этно-креа­тивный центр акань нам­па колэ ёт.
mns_30e5257a-1de6-4014-aae6-2085dddbfd63_044,182.090,185.190,ТМ,Та̄н докладыт ва̄рнэ хо̄тпат ёт ань ва̄йхатасыт.
mns_cda66fd8-a3d4-481b-96cf-9c71128dfa06_003,6.280,10.740,ТМ,Артистат Ханты-Мансийск ӯст о̄лнэ мирн спектакль суссылтасыт.
mns_cda66fd8-a3d4-481b-96cf-9c71128dfa06_037,144.790,148.220,ТМ,Ань акв тамле о̄лыглам пе̄с йис нак ма̄н ты суссылтэ̄в.
mns_94368b57-9316-4266-abd0-1e929a7b9a5c_047,191.740,194.200,ТМ,Мир сутытан нила хо̄тпа паттысаныл.
mns_caf7285f-dd12-4e42-b005-50af80101474_045,156.120,159.000,ТМ,Ты ма̄хум халт ща̄нь ла̄тыӈ о̄с мощща ва̄гыт.
mns_cda66fd8-a3d4-481b-96cf-9c71128dfa06_009,29.370,34.600,ТМ,Нэ̄ тотме юи-па̄лт хоталь-а̄ти са̄в ма̄н ялыс ос мӯтра ва̄рим акваг о̄лыс.
mns_cda66fd8-a3d4-481b-96cf-9c71128dfa06_017,61.240,65.350,ТМ,Ты пе̄с мо̄йт сака хоса ос са̄всыр ощмарыӈ ва̄р­малит о̄ньщи.
mns_caf7285f-dd12-4e42-b005-50af80101474_059,206.490,208.910,ТМ,Пе̄с пора наканув осн-паттыянӯв.
mns_30e5257a-1de6-4014-aae6-2085dddbfd63_010,39.080,44.500,ТМ,Ань тот пуӈктотнэ ка̄сыӈ хо̄тпа та̄нки рӯ­патаныл о̄вылтыт акв-кит ла̄тыӈ ла̄всыт.
mns_143ecaaa-dd14-49fa-bb8c-09fc20531386_050,193.300,196.920,ТМ,Ань мо̄т таквсы порат о̄с акв тамле ялпыӈ хо̄тал вос ва̄раве.
mns_cda66fd8-a3d4-481b-96cf-9c71128dfa06_052,208.930,214.340,ТМ,"Тот Натали Портман по̄слыма, ты артист-нэ̄ ёнгынэ̄тэ нупыл сунсым ханищтахтам. "
mns_bd6dd4de-8b23-4ea6-91e3-0f0064353ba8_027,103.210,104.430,ТМ,Пуссын хот-ща̄гтсыт. 
mns_30e5257a-1de6-4014-aae6-2085dddbfd63_041,171.500,176.390,ТМ,Акван-атхатам ма̄хумн хотты сосса мирыт ма̄нь па̄вланылт о̄лнэ о̄луп­саныл урыл.
mns_bd6dd4de-8b23-4ea6-91e3-0f0064353ba8_021,76.490,81.140,ТМ,"Тувыл вос ва̄ганыл, та̄н ма̄нь па̄вланылт тамле ялпыӈ хо̄тал о̄с янытлаве."
mns_143ecaaa-dd14-49fa-bb8c-09fc20531386_003,6.520,10.440,ТМ,Юрты Чайниковых пилыт янмалтан ма̄н во̄виньта̄лве̄сыт.
mns_caf7285f-dd12-4e42-b005-50af80101474_073,260.660,263.560,ТМ,Матыр йӣвсуп выг ос та̄ра матыр та ёрги.
mns_caf7285f-dd12-4e42-b005-50af80101474_015,50.490,52.420,ТМ,Нё̄тнэ са̄грапе ат тотыслӯв.
mns_bd6dd4de-8b23-4ea6-91e3-0f0064353ba8_003,6.490,9.650,ТМ,Ма̄нь школат о̄выл щислат рӯпатаныл о̄вылтасаныл.
mns_30e5257a-1de6-4014-aae6-2085dddbfd63_002,3.380,8.500,ТМ,Мо̄лал Йошкара ӯст Марий Эл ма̄т о̄лнэ форум урыл иӈ э̄лаль хансэ̄в.
mns_30e5257a-1de6-4014-aae6-2085dddbfd63_030,123.950,127.620,ТМ,Марий Эл ма̄т ма̄ньлат ма̄хум тамле тэ̄ланыл ва̄рнэ̄ныл.
mns_cda66fd8-a3d4-481b-96cf-9c71128dfa06_001,0.220,3.040,ТМ,А̄с ма̄хум мо̄йт йильпи щирыл суссылтаве.
mns_30e5257a-1de6-4014-aae6-2085dddbfd63_029,117.520,123.930,ТМ,Ща̄нь ла̄тӈаныл ос пес о̄лупса­ныл школат э̄лаль тотнэ ма̄гыс я̄нас программа щё̄питаӈкве хаӈхе̄гыт. 
mns_bd6dd4de-8b23-4ea6-91e3-0f0064353ba8_018,64.550,67.900,ТМ,Тав о̄выл ханищтахтын хо̄та­лэ мирн о̄с э̄ри.
mns_94368b57-9316-4266-abd0-1e929a7b9a5c_005,15.090,16.690,ТМ,Та о̄вылтыт потыртасыт.
mns_30e5257a-1de6-4014-aae6-2085dddbfd63_011,44.550,48.430,ТМ,О̄выл секция рущ щирыл национальная школа лидерства.
mns_143ecaaa-dd14-49fa-bb8c-09fc20531386_048,186.490,191.080,ТМ,Па̄й­тым атыӈ тэ̄нутыт ма̄гыс Софья Чучелина ос Алевтина Ефимова.
mns_94368b57-9316-4266-abd0-1e929a7b9a5c_061,241.760,247.090,ТМ,Сапра̄ни юи-па̄лт округ Дума депутатыт думать по-югорски кит со̄тыр.
mns_bd6dd4de-8b23-4ea6-91e3-0f0064353ba8_036,135.010,137.500,ТМ,Туп хӯрум щё̄сн ня̄врамыт тыг тотыглавет.
mns_143ecaaa-dd14-49fa-bb8c-09fc20531386_043,169.760,172.830,ТМ,То̄ват ка̄тыл хурит по̄слуӈкве а̄лы­масыт.
mns_caf7285f-dd12-4e42-b005-50af80101474_077,276.240,279.090,ТМ,"Ня̄врамыт щаквщуӈкве ат ханищты, хӯрахлы."
mns_bd6dd4de-8b23-4ea6-91e3-0f0064353ba8_005,13.740,16.090,ТМ,Рущ ла̄тӈыл та̄н филиалыг ла̄вавет. 
mns_cda66fd8-a3d4-481b-96cf-9c71128dfa06_038,148.260,151.690,ТМ,"Наталья Кузнецова ла̄выс, тав Удмуртия ма̄ныл о̄лы."
mns_cda66fd8-a3d4-481b-96cf-9c71128dfa06_049,197.710,200.340,ТМ,Иӣквыт мӯсхалыг номсахтым ханищтаса­ныл. 
mns_caf7285f-dd12-4e42-b005-50af80101474_052,182.330,185.370,ТМ,"Во̄вта ю̄нтупыт, сэ̄тапыт ма̄нки ва̄рсӯв."
mns_143ecaaa-dd14-49fa-bb8c-09fc20531386_033,128.040,131.230,ТМ,Та хольт-та тыт таве ка̄са­ла­саныл ос хӯнтлысыт.
